business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,GoodForKids,RestaurantsGoodForGroups,BikeParking,RestaurantsTakeOut,OutdoorSeating,RestaurantsReservations,RestaurantsPriceRange2,Caters,BusinessAcceptsCreditCards,RestaurantsDelivery,HasTV,Alcohol,RestaurantsTableService,RestaurantsAttire,NoiseLevel,BYOBCorkage,ByAppointmentOnly,WheelchairAccessible,HappyHour,DogsAllowed,BusinessAcceptsBitcoin,DriveThru,GoodForDancing,Corkage,BYOB,CoatCheck,RestaurantsCounterService,DietaryRestrictions
FdHv8qOvzNrRuz8Ebbt8Yw,Yemeni Restaurant,5426 Cleveland Ave,Columbus,OH,43231,40.0804209,-82.9506633,4.5,86,0,0,1,0,1,0,2,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
_ztJ34XFU7w-RFkgpBwaqw,Chick-fil-A,807 W 3rd Ave,Columbus,OH,43212,39.9839676,-83.0266123,3.5,66,0,0,0,0,1,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2pNq7ui55i0fVI-jJGjzTw,Northstar Café,951 N High St,Columbus,OH,43201,39.9815694,-83.004593,4.5,1075,0,0,0,0,0,1,2,1,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0
xNWb0jK0kBv_9gIibGx_DQ,Rise & Dine Restaurant,1284 W 5th Ave,Columbus,OH,43212,39.9886173,-83.0403762,3,8,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hM3-_1Ku3gt0a5vOtK8mbw,Blue Nile,2361 N High St,Columbus,OH,43202,40.0104803,-83.0104294,4,58,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AhHD7zHW__m1yIoCjULF4g,Wingstop,2836 Stelzer Rd,Columbus,OH,43219,40.03098679,-82.90873718,2.5,43,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7U5zHaNrknlFcRsIyRPgCg,Z Cucina di Spirito - Dublin,6584 Riverside Dr,Dublin,OH,43017,40.10191108,-83.10990695,4,61,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
YefFynua6KEdw2QeSAecZA,Los Jalapenos,1356 N Hamilton Rd,Gahanna,OH,43230,40.053535,-82.8636987,3.5,25,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Gv03LW7LVmi3hXfvI-XKVA,Noodle Topia,7541 Sawmill Rd,Dublin,OH,43016,40.12015,-83.09214,4.5,101,0,0,0,0,1,1,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
ROIALUylRu3iLQjEM8cWHQ,T Murray's Bar and Kitchen,560 S High St,Columbus,OH,43215,39.9506519,-82.9982367,3.5,45,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
g3C_d_zPX41PjbXK1zSQEA,Jet's Pizza,3858 Main St,Hilliard,OH,43026,40.0306359,-83.1608277,3.5,47,0,0,0,0,1,1,1,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
NOCAn22Tt6jGAxjX8Sg5kg,Fresh 50,50 N High St,Columbus,OH,43215,39.96416371,-83.0008433,3.5,15,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
O9Fx6BhQY7UTqNrBWGYZ6w,Skyline Chili,9135 Owenfield Drive,Lewis Center,OH,43035,40.1575186,-83.0209898,4,34,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
c_HtQ9dcrzPUznE_lUP6vg,La Fogata Grill,790 N High St,Columbus,OH,43215,39.9786012,-83.0033786,2.5,141,1,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
GN-gwohC7_i85gYiFVka6g,Sonic Drive-In,2846 Stelzer Rd,Columbus,OH,43219,40.0314324,-82.9097503,2.5,25,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
Bs858iHqS1_aZC_yvv4d0g,Flyer's Pizza & Subs,5466 Roberts Rd,Hilliard,OH,43026,40.0043448,-83.1546103,4,60,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
K2fPwhkF1eOJv1Bi_ZKp3A,"Burgers, Dogs & Fries",3110 Kingsdale Ctr,Upper Arlington,OH,43221,40.0206515,-83.0582217,3.5,7,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mXFcSaddZ211UIbu2lgpmg,Domino's Pizza,1035 Polaris Pkwy,Columbus,OH,43240,40.14543436,-82.99187332,2.5,9,0,0,1,0,1,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gCzGWx-zdw2QBeS6W_MBig,Heritage Golf Club,3525 Heritage Club Dr,Hilliard,OH,43026,40.023027,-83.165932,3,6,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NfCZdCMoVvs6722Jk9YL3Q,La Paloma,5940 Chantry Dr,Columbus,OH,43232,39.924979,-82.832359,3,18,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Xf5GuW1KDtJpNb72_x162w,Burger King,3402 South High Street,Columbus,OH,43207,39.8928183,-82.9954205,1.5,13,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LjipveInW4ef914eogSZlg,Caddy's Delight Virtual Golf Lounge,"1158 West Third Ave, Ste B",Columbus,OH,43212,39.9850282,-83.0364514,3.5,12,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7unYoS02xnPAYvxeXkxRPw,Talitas Southwest Cafe,"1335 Dublin Rd, Ste 110E",Columbus,OH,43215,39.979609,-83.063527,4.5,30,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
l6UhIGVe141xOQEYQ8zt1g,Marshall's,1105 W 1st Ave,Grandview Heights,OH,43212,39.9795469,-83.034109,3.5,149,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,1,1,1,0,0
evW-HstJxb2kjMdfsYed8Q,Jimmy V's Grill & Pub Grandview,1788 W 5th Ave,Columbus,OH,43212,39.989312,-83.054346,3.5,53,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6tIuMNmoUoiINliWD2l4Bw,Little Sicily's Pizza House,2965 Brice Rd,Brice,OH,43109,39.918428,-82.8325483,4.5,92,0,0,0,0,0,1,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
v_81OZsLOqDkDlIrn3Ww_Q,Tortilla Street Food,8134 E Broad St,Reynoldsburg,OH,43068,39.9860653,-82.7838334,4.5,32,0,1,0,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0g6WKoSm9zcqYmhpyOq3Dw,Knotty Pine Bar & Grill,1765 W 3rd Ave,Columbus,OH,43212,39.9852554,-83.0529282,3.5,19,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4OZUWAY4vBIRLPt76eoCyg,El Pollo Perucho,727 Georgesville Rd,Columbus,OH,43228,39.9382128,-83.1135638,4,49,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
z0hhnP8UwX50kr8rRYa94w,MrBeast Burger,,Columbus,OH,43240,40.14555859,-82.98192885,3,8,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bzAoeA-cr9cYXiiHyOWqcQ,Stav's Diner,2932 E Broad St,Columbus,OH,43209,39.9713451,-82.9226593,4.5,165,0,1,0,0,1,1,1,1,0,1,0,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0
DLYOvwEIQcl555mDR3p05A,RollHouse Entertainment - Columbus,500 Georgesville Rd,Columbus,OH,43228,39.9424759,-83.1110284,3.5,34,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
82BQi98AJ0E52sHZpVHeLA,The Dog Joint,59 S State St,Westerville,OH,43081,40.124337,-82.931377,4,10,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BDe-iiPm9Gb7B2qCzlQWCg,Golden Delight Bakery,246 Lincoln Cir,Columbus,OH,43230,40.0181074,-82.8736104,4.5,55,0,0,1,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sFIoLMrd-cLH5rh6MK9Bcw,Insomnia Cookies,2209 N High St,Columbus,OH,43201,40.0073579,-83.009679,3.5,107,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uhyqEk_d1j_cC3I-26wYhw,Mi Tradicion,111 N Stygler Rd,Gahanna,OH,43230,40.0209089,-82.8904594,4,206,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
ERWSre8P4km3eWRswgI2SQ,Buffalo Wild Wings,3878 Attucks Dr,Powell,OH,43065,40.15508993,-83.09099571,2,48,0,0,1,0,0,1,2,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0
ww9lLbBrXbKDjuKQ_amgyQ,Mr Hero,1627 Morse Rd,Columbus,OH,43229,40.060266,-82.97599,3.5,9,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7nkrFyqEYb1m73HDNqulcw,Everest Cuisine,652 High St,Worthington,OH,43085,40.0871844,-83.0177793,4,126,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
p7RTzkfLDpuHLHfxcCgtNw,Ray Ray's Hog Pit,5755 Maxtown Rd,Westerville,OH,43082,40.14761252,-82.92112201,4,106,0,0,0,0,0,1,2,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
qzFL1N-fs8WtMnlduckd9A,Nana & Pap's Pizzeria & Ice Cream,4 E Scioto St,Commercial Point,OH,43146,39.7677869,-83.0598385,4.5,6,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,Penn Station,1980 N High St,Columbus,OH,43201,40.0027837,-83.0082218,3.5,9,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qevCR_WdVOwrHprmXHil8g,Pita Inn Express,3820 W Broad St,Columbus,OH,43228,39.9538314,-83.1038617,4.5,33,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eeB_ycT6fsNCdzRNOzHRdQ,Local Cantina,743 S High St,Columbus,OH,43206,39.94685501,-82.9980772,4,135,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0
ultX3QNoRnSIpTE4z9mivQ,Coaches Bar & Grill,1480 Bethel Rd,Columbus,OH,43220,40.0651555,-83.0581622,4,45,1,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
IvLYnDtpbxqCx-TO_gdnJg,BIBIBOP Asian Grill,"1500 Polaris Pkwy, Ste 5",Columbus,OH,43240,40.1456242,-82.9820576,5,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7qB_IQ_vQHoWIejc2bkBiQ,Queen's Table,737 Parkwood Ave,Columbus,OH,43219,39.9823635,-82.9596915,3,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
MAdLv4pEGqCLpg6X-bE0BA,Ho-Toy,11 W State St,Columbus,OH,43215,39.9599399,-83.0006753,3,32,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XL28Uio1JvrBBuuRtlmX_g,Applebee's Grill + Bar,5561 Westchester Woods Blvd,Hilliard,OH,43026,39.984948,-83.152347,2.5,55,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
cO6wJRNaQC0bwfC6VJpPPA,MOD Pizza,1310 Polaris Pkwy,Columbus,OH,43240,40.1420909,-82.9843856,4.5,74,0,0,0,0,0,1,1,1,0,0,1,2,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
nJ1T6sOdpnIibrBYCn7Meg,Pho Chef,3540 W Dublin Granville Rd,Columbus,OH,43235,40.0933178,-83.0846894,3.5,167,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0
AoMjkzihmoIpDuQ_KUjTmA,New India Restaurant,5226 Bethel Center Mall,Columbus,OH,43220,40.06466937,-83.06023945,4,205,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
E2oYiuoK84w2PqrWAlxzMQ,Be Fit Cafe,422 Polaris Pkwy,Westerville,OH,43082,40.14608049,-82.94324225,3,29,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k5Kt8G-Bp9P60z_D4RcsxA,Der Dutchman,445 S Jefferson Rte 42,Plain City,OH,43064,40.10514839,-83.27797071,3.5,224,0,0,0,0,1,1,2,0,0,0,1,1,0,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0
KyAYhtGx_XW4-i6AyK_Nnw,Bonifacio,1577 King Ave,Columbus,OH,43212,39.9914567,-83.0492476,4,305,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0
Ld3pEZF02LL3ideC9tDGZQ,Donatos Pizza,1612 Northwest Blvd,Columbus,OH,43212,39.9911369,-83.0401233,3,24,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
td_NpGW2W3zfv3tIBuSRgw,Ajisai,3939 Ridge Mill Dr,Hilliard,OH,43026,40.032297,-83.114194,4,31,0,0,0,0,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
m9iMOyFv6vexyPjWsGXWNg,Mitchell's Steakhouse,1408 Polaris Pkwy,Columbus,OH,43240,40.14208225,-82.9802147,3.5,113,1,0,1,0,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
OUTYLhTgXcZFBeRw3WSuFA,Casa Hacienda Grill,1264 E Dublin Granville Rd,Columbus,OH,43229,40.0880194,-82.9837032,4,204,0,0,1,0,1,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
BJZqRKeqOsue3tjH_f8tpw,Wendy's,2126 Morse Rd.,Columbus,OH,43229,40.0605082,-82.9632198,3.5,9,0,0,1,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
E0CPzYBN-pgbqvhZysFoEg,Genjigo,8599 Columbus Pike,Lewis Center,OH,43035,40.1662131,-83.01904,3,44,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
uvBlFuQcOSrBLEPkAPlVpg,Oxley's by the Numbers,2035 Millikin Rd,Columbus,OH,43270,40.00247876,-83.01684349,3,10,1,0,0,0,0,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
wx0ThGVRlRKG49XCFHrotA,Subway,3200 N High St,Columbus,OH,43202,40.02721558,-83.01428898,3,8,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dEkTYqunn_6G_I3Z8mfLQ,HC Way,"769 Bethel Rd B, B",Columbus,OH,43214,40.062696,-83.040878,3.5,50,0,0,0,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lc_YGWTRGYhYGMFwgtVe9g,Taj Palace,3794 Fishinger Blvd,Hilliard,OH,43026,40.03104428,-83.11385473,4,131,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
oPSIb8Sdo7rsOOlj4UNpgQ,Wendy's,6850 Hospital Drive,Dublin,OH,43016,40.1037028,-83.1606288,2,16,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EvkxVto9qvG89ri6jZ0XbA,Pizza Hut,"2052 Crown Plaza Dr, Ste 7",Columbus,OH,43235,40.0654226,-83.0718836,2.5,16,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1DQFE7fHZLURkhEW5yjzAQ,Rooks Tavern,195 Chittenden Ave,Columbus,OH,43201,39.9953766,-83.0017809,4.5,71,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ImvEI0tshLZcq02YW-pfHg,The Wine Bistro,925 N State St,Westerville,OH,43082,40.1505474,-82.9226957,3.5,70,1,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
QgS1e2DjWwOtiU1ZEB0Opg,Skyline Chili,1530 Cross Creeks Boulevard,Pickerington,OH,43147,39.9194507,-82.7827377,4,29,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
UJUvmQ_i3leJXfnZ4oBY2w,Dragon China,6410 Gender Rd,Canal Winchester,OH,43110,39.854689,-82.831071,3.5,45,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uKA_mvBE53vgV7om85slpA,Noodles & Company,4740 Reed Rd,Upper Arlington,OH,43220,40.05332092,-83.06639442,3.5,33,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YhyPTShwXXIUeOIc4kl2Lg,Jimmy John's,4018 Morse Crossing,Columbus,OH,43219,40.0519231,-82.9190035,2.5,18,0,0,0,0,1,1,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
8ErcS8gzwwyB_VatgzhqAw,Flatiron Tavern,129 E Nationwide Blvd,Columbus,OH,43215,39.9687738,-82.9981105,4.5,11,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0
fBFPP7Ugy1PEqo9ErPpwfg,Tweeters Chicken,5927 Karric Square Dr,Dublin,OH,43016,40.0734025,-83.122795,2.5,42,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9scIGsqq3gH060Vf25aT_w,Tim Horton's,690 Harrisburg Pk,Columbus,OH,43223,39.937524,-83.042661,4,5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lulc4HzqIm33EX-4d8DMEw,Four Points Pizza & Grill,5277 Columbus Pike,Lewis Center,OH,43035,40.22001234,-83.03415271,4,20,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yn5Oz6ZvchF1kDxQKTd9Iw,Honey Baked Ham Company,6085 McNaughten Road,Columbus,OH,43232,39.952948,-82.837838,3.5,6,1,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AKsvHasp16E3lUoK9vbgIg,Sushi Thai,196 Clint Dr,Pickerington,OH,43147,39.92022619,-82.78212287,3.5,47,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ULozFlonGhVnnj3KbxVHIQ,Julep,1014 N High St,Columbus,OH,43201,39.9831293,-83.0045537,2.5,78,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
nJDgrbYq11Azj39lcT8WYQ,Rodizio Grill,125 W Nationwide Blvd,Columbus,OH,43215,39.96826983,-83.00573397,3.5,207,0,0,0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
1KeClkCO8pAf1mLV7Sq23Q,Route 40 Cajun Island Cafe,12565 National Rd SW,Pataskala,OH,43062,39.9563787,-82.7211582,4.5,16,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SwrJ--WUX0FczN4wVdDeMg,Little Caesars,1200 Demorest Rd,Columbus,OH,43204,39.93041767,-83.08975721,3,8,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zm_IuIsJyXmlymyUjcLxgg,Tim Hortons,368 S Hamilton Rd,Gahanna,OH,43230,40.01031734,-82.86679346,2.5,15,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6WXl-NtBQLq6XkkWKeJ2Ng,Don Gino's Pizza,5283 W Broad St,Columbus,OH,43228,39.9514281,-83.1414047,4,52,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
uuUrwTCyyF6pUvUARcjS1w,Kihachi Japanese Restaurant,2667 Federated Blvd,Columbus,OH,43235,40.10125705,-83.08882044,4,157,1,0,1,1,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uEplnXxVIjETH6smo7UQ_A,Demo's Grille,3600 Park Mill Run Dr,Hilliard,OH,43026,40.0279975,-83.1194933,4,7,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bEESaHYl8SG3OyZLoJcFlQ,Buckeye Pizza,1584 Summit St,Columbus,OH,43201,39.9952076,-83.0012088,2.5,30,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
bgZkZlQhho8e-buendWcLg,Hot Head Burritos,480 E Broad St,Pataskala,OH,43062,40.006537,-82.662251,2,17,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ByK5DhpxHMlTIrqmMZMLPw,Red Robin Gourmet Burgers and Brews,1865 Hilliard Rome Rd,Hilliard,OH,43026,39.989779,-83.1522949,3,105,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fu1Quk-scTCVCU-nn1t5xQ,Mekong Asian Fusion Restaurant,2100 Brice Rd,Reynoldsburg,OH,43068,39.93786806,-82.83018108,3.5,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
7-GS_rse_A1UssUFcRNh2w,El Parral,113 Lois Ln,Pataskala,OH,43062,40.0044603,-82.662753,3.5,9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
auSuHqfNHfO2grJp1HFhuA,Chumley's,1516 N High St,Columbus,OH,43201,39.993313,-83.00651,2.5,23,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
D9W465FLFghkkNXNCB1VZg,Carnival Ice Cream,7524 E Main St,Reynoldsburg,OH,43068,39.95585666,-82.79717036,3,17,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d2Axbd2jHTHarSWUf0ElfA,DareDevil Dogs,1437 N High St,Columbus,OH,43201,39.9916706,-83.0067033,4.5,87,0,1,0,0,0,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KnNjoQ7pW6N9ZvfAI4Lmvw,Domino's Pizza,907 E Dublin Granville Rd,Columbus,OH,43229,40.087076,-82.994111,2,16,0,0,0,0,1,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0197L3CuCRuK28q6PAUyCw,Hollywood Casino Columbus,200 Georgesville Rd,Columbus,OH,43228,39.94908719,-83.10783863,2.5,184,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0
71vYJj_rGHlaydD2k7Ca5g,KFC,1300 Cameron Avenue,Lewis Center,OH,43035,40.15430045,-83.00072114,3,14,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
z5RE6YT8SxDM4JQQBO-FmQ,Tammys On Broadway,3984 Broadway,Grove City,OH,43123,39.8829724,-83.0925652,3.5,30,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
UiqxrlfNwRiNO3pPs6d4Pg,Jolly Pirate Donuts,3118 Southwest Blvd,Grove City,OH,43123,39.891107,-83.0853589,4.5,74,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vmdBr3cB0PsVHATFQv8xGg,Rude Dog Bar & Grill,10501 Blacklick Eastern Rd NW,Pickerington,OH,43147,39.9286706,-82.7852102,3,47,0,0,0,0,0,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
023THgSmMx1Q_FSUnDXIOw,McDonald's,662 S State St,Westerville,OH,43081,40.1086075,-82.92444795,2,17,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
qLCO3WLPwzsId6MPDwkkXw,Dairy Queen,120 W Waterloo St,Canal Winchester,OH,43110,39.844835,-82.80902527,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IubOe7qb-6sR9PmV8cq1RA,Serendipity Ice Cream & Coffee House,33 E College Ave,Westerville,OH,43081,40.125848,-82.930396,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eAQzLyCwRbqHTEeUzoqJYg,Pinnacle Golf Club,1500 Pinnacle Club Dr,Grove City,OH,43123,39.8634455,-83.0433204,4.5,8,0,0,1,0,0,0,3,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wjyWLecrcqXJhGuTuyetww,Popeyes Louisiana Kitchen,3820 W Broad St,Columbus,OH,43228,39.9538314,-83.1038617,2.5,7,0,0,1,0,1,1,1,1,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
iSKy41PLQl9MX3n1ujkfRw,Forno Kitchen + Bar,721 N High St,Columbus,OH,43215,39.9770353,-83.0037606,4,733,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,1,0,0,1,1,0,1,0,1,1,0,0
